Year	DOY	Time	LAI	f_g	skyl	VZA	SZA	SAA	L_sky	Rn_model	Rn_sw_veg	Rn_sw_soil	Rn_lw_veg	Rn_lw_soil	Tc	Ts	Tac	LE_model	H_model	LE_c	H_c	LE_s	H_s	flag	zo	d	G_model	R_s	R_x	R_a	u_friction	L	n_iterations
1990.0	211.0	3.5	0.5	1.0	1.0	0.0	114.518812269	39.1024188919	329.252536258	-42.879555317	0.0	0.0	-32.4914454686	-10.3881098485	289.805374001	286.217397122	289.904682886	-14.3385065619	-24.9052103082	-27.396181269	-5.09526419958	13.0576747071	-19.8099461086	0	0.0625	0.325	-3.63583844697	221.383337897	23.1816338412	79.5295286063	0.162020264337	14.496914829	12
1990.0	211.0	4.5	0.5	1.0	1.0	0.0	106.00452086	51.2793473195	326.25474126	-42.8067132151	0.0	0.0	-28.7075974186	-14.0991157966	288.442249326	286.05997522	288.549679767	-22.2996699895	-15.5723526968	-23.7817359146	-4.92586150398	1.48206592509	-10.6464911929	0	0.0625	0.325	-4.93469052879	279.084078027	26.0278986123	157.130783412	0.106278643693	6.17558140705	24
1990.0	211.0	5.5	0.5	1.0	1.0	0.0	96.0127581298	61.6213062952	330.659700953	-38.2697076827	3.66157674862	2.10761032346	-19.9808134327	-24.0580813221	283.169375288	292.031481097	284.359489512	0.0	13.1707606561	0	-16.3192366841	0.0	29.4899973402	5	0.0625	0.325	-51.4404683388	309.445190582	43.2172011084	2626.54652328	0.136229056794	-0.0564980459859	999
1990.0	211.0	6.5	0.5	1.0	0.664375546088	0.0	85.0522633022	70.7162026071	329.314495634	15.8193147455	49.4434708096	17.0979383624	-32.5996827164	-18.1224117101	290.712988075	288.078462319	290.665506877	30.9443964375	-14.7665160203	14.1082304376	2.73555765556	16.8361659998	-17.5020736759	0	0.0625	0.325	-0.35856567171	176.044268243	20.6720011736	43.1093734574	0.239022931697	96.61454413	5
1990.0	211.0	7.5	0.5	1.0	0.803440006482	0.0	73.4852934677	79.1743345584	347.122468129	95.2389594468	102.005240254	47.5308363491	-32.3698473222	-21.9272698344	294.257233641	292.308782255	294.118960757	91.1808748838	-4.90316371713	61.4381550815	8.19723785065	29.7427198023	-13.1004015678	0	0.0625	0.325	8.96124828014	162.883813989	19.8843107277	36.3123760902	0.267575096107	-913.860657892	4
1990.0	211.0	8.5	0.5	1.0	0.676401103056	0.0	61.5886126696	87.6541697989	351.536832315	244.217792713	218.080631362	110.005628452	-28.5897420652	-55.2787250355	297.525074916	299.790783331	297.173769327	166.430509963	58.6328665543	166.430509963	23.0603793336	0.0	35.5724872207	3	0.0625	0.325	19.1544161957	86.2448096284	17.8591080818	26.2675105988	0.340583050943	-49.1990744191	3
1990.0	211.0	9.5	0.5	1.0	0.736284916394	0.0	49.6235531567	97.0409418008	354.384708496	276.586978284	228.938139507	146.859259707	-25.722477103	-73.4879438265	300.388472434	302.515809159	299.272241493	129.354157881	121.552859845	129.354157881	73.8615045222	0.0	47.6913553225	3	0.0625	0.325	25.6799605583	79.489683932	17.6629556832	24.3482262068	0.353704564939	-29.8319269118	4
1990.0	211.0	10.5	0.5	1.0	0.691938869799	0.0	37.9486045726	108.906028154	363.344036733	347.70577485	258.429269213	207.624047792	-19.6120460529	-98.7354961024	304.736649562	306.508629823	302.37421474	70.6636143027	238.931167456	70.6636143027	168.153608857	0.0	70.7775585983	3	0.0625	0.325	38.1109930914	67.9522469767	16.343270425	20.4690358953	0.415431719485	-25.9726300708	4
1990.0	211.0	11.5	0.5	1.0	0.690230709703	0.0	27.3178307163	126.722142558	364.200445665	367.366417352	258.033986242	240.37625225	-16.1081634342	-114.935657706	306.879820328	308.172614723	303.617685883	0.0	323.275923821	0	241.925822808	0.0	81.3501010129	5	0.0625	0.325	44.0904935312	65.078640482	15.5609233605	18.5878955719	0.458015211481	-26.2980352909	5
1990.0	211.0	12.5	0.5	1.0	0.579902161822	0.0	19.8249372459	157.670566649	368.707210495	454.294616841	296.634119941	310.846874187	-11.8060616269	-141.38031566	309.516799266	312.871391653	305.962902121	60.1699028817	334.811418475	60.1699028817	224.658155432	0.0	110.153263043	3	0.0625	0.325	59.3132954845	72.6074712509	18.3137904293	22.0359812752	0.347585522908	-10.9482653842	5
