Year	DOY	Time	LAI	f_g	skyl	VZA	SZA	SAA	L_sky	Rn_model	Rn_sw_veg	Rn_sw_soil	Rn_lw_veg	Rn_lw_soil	Tc	Ts	Tac	LE_model	H_model	LE_c	H_c	LE_s	H_s	flag	zo	d	G_model	R_s	R_x	R_a	u_friction	L	n_iterations
1990.0	209.0	19.5	0.5	1.0	1.0	0.0	92.03283347060572	293.6959215638473	341.6381925043552	-91.8341964268174	3.319410096609335	1.5221677541729037	-117.03877681202748	20.363002534427835	300.104611245227	293.98161634381177	0	32.382166844185875	-30.21636327100326	-113.1604841236608	-0.5588825917573508	145.54265096784667	-29.65748067924591	0	0.12963007746071073	0.17135885016248636	-94.0	124.17481373976501	5.226431394623306	14.280763696923964	0.5178734786676533	384.76360505475577	0
1990.0	209.0	20.5	0.5	1.0	1.0	0.0	103.29132355236082	302.4296959175548	335.6123218676679	-84.84721070215839	0.0	0.0	-103.55924974053077	18.71203903837238	296.83483268069233	291.39697604887346	0	32.28488573686376	-20.13209643902214	-99.35941112652746	-4.199838614003311	131.64429686339122	-15.932257825018826	0	0.12963007746071073	0.17135885016248636	-97.0	193.30503318638256	6.520938080689636	22.770495937523304	0.3326702967548501	159.87886004446955	0
1990.0	209.0	21.5	0.5	1.0	1.0	0.0	113.3963134509817	312.94820792657106	333.31569939621363	-77.00078150886905	0.0	0.0	-92.86925809535323	15.868476586484178	294.82746332219676	290.22439632683165	0	33.41957916487647	-17.42036067374553	-86.79056465838104	-6.078693436972191	120.21014382325751	-11.34166723677334	0	0.12963007746071073	0.17135885016248636	-93.0	200.72098973834278	6.6448455406300635	23.479467690012566	0.32037926296671604	169.39811401916916	0
1990.0	209.0	22.5	0.5	1.0	1.0	0.0	121.7112124024884	325.94778219692114	339.5714896524201	-71.86391116753988	0.0	0.0	-96.55740222606575	24.693491058525865	295.38662684635756	289.297476442747	0	42.435033636912195	-28.298944804452066	-91.06548390308826	-5.491918322977477	133.50051754000046	-22.80702648147459	0	0.12963007746071073	0.17135885016248636	-86.0	164.22985613043937	6.010554667861072	19.240301150823438	0.39156609077976906	183.80556653551142	0
1990.0	209.0	23.5	0.5	1.0	1.0	0.0	127.35774774003973	341.78544394194	333.23069059445487	-72.86997053536565	0.0	0.0	-95.24164284819436	22.371672312828707	294.3368623318801	288.6003538862805	0	35.668934955637354	-24.538905491003	-88.59809732602989	-6.6435455221644695	124.26703228166724	-17.89535996883853	0	0.12963007746071073	0.17135885016248636	-84.0	191.16533680152534	6.484747471461089	22.62267114660809	0.33639384540245226	133.79669458506189	0
1990.0	210.0	0.5	0.5	1.0	1.0	0.0	129.66376645538983	0.2476597208884955	331.1448894909151	-74.27754421342983	0.0	0.0	-87.18208798778095	12.904543774351112	293.78304808042157	289.85043602292404	0	15.762618769042092	-17.040162982471934	-80.25859531921125	-6.923492668569698	96.02121408825334	-10.116670313902237	0	0.12963007746071073	0.17135885016248636	-73.0	208.74425268970765	6.776348900245101	24.445710449134232	0.30806521341648774	141.71780288320133	0
1990.0	210.0	1.5	0.5	1.0	1.0	0.0	127.70154921794531	17.816933283805838	331.52536540365656	-67.4844421350909	0.0	0.0	-84.71170920234461	17.227267067253706	292.74399552898524	288.2448198736642	0	25.981598941210606	-19.46604107630151	-76.96426112720818	-7.747448075136437	102.94586006841878	-11.718593001165075	0	0.12963007746071073	0.17135885016248636	-74.0	230.95966174495211	7.127817355748509	27.60397767678775	0.2784332219248478	94.65956716485327	0
1990.0	210.0	2.5	0.5	1.0	1.0	0.0	122.12088502987872	33.78931287414408	333.54303962665244	-64.01239273113801	0.0	0.0	-88.2476768630681	24.235284131930086	292.78171520474325	287.01561663692127	0	40.68136138956295	-28.69375412070096	-80.35416710745004	-7.893509755618052	121.03552849701299	-20.800244365082907	0	0.12963007746071073	0.17135885016248636	-76.0	191.09554560089722	6.483563628108336	22.78276645255818	0.3365167019048408	114.16892523897866	0
1990.0	210.0	3.5	0.5	1.0	1.0	0.0	113.8409330585399	46.897653159403625	333.1891056040821	-61.833712192547	0.0	0.0	-85.42343605343744	23.589723860890444	292.26318319390964	286.7098090139794	0	39.77374107053426	-27.60745326308125	-77.17235922998348	-8.251076823453953	116.94610030051774	-19.356376439627297	0	0.12963007746071073	0.17135885016248636	-74.0	194.819791396991	6.5464375962030354	23.22053885198506	0.3300837265721108	112.18178530490896	0
1990.0	210.0	4.5	0.5	1.0	1.0	0.0	103.75156952396449	57.491940101481106	334.4050497185354	-58.63009940104277	0.0	0.0	-79.35287566015685	20.722776259114084	291.75210460162225	286.8660979294897	0	47.62342143131376	-34.25352083235652	-70.92486199794315	-8.428013662213695	118.54828342925691	-25.825507170142828	0	0.12963007746071073	0.17135885016248636	-72.0	119.30980594750827	5.12302605928134	13.66559073191454	0.5389904228208415	392.00952300507413	0
1990.0	210.0	5.5	0.5	1.0	1.0	0.0	92.49854604687067	66.27679307164156	331.4610709511945	-52.43388803386071	4.425883707863183	2.0295543584494435	-79.03007380767731	20.140747707503976	291.2270450195209	286.4289444796432	0	45.70381933561991	-29.137707369480626	-66.15833834596701	-8.445851753847126	111.86215768158692	-20.6918556156335	0	0.12963007746071073	0.17135885016248636	-69.0	145.21817499001432	5.651958737510284	16.77735412868215	0.4428291621124008	259.2699705975103	0
1990.0	210.0	6.5	0.5	1.0	0.6781153036119119	0.0	80.50696627674002	73.93432151547162	338.0900552288434	49.061119959049904	83.00777640104474	23.450671444248954	-76.32156656627133	18.924238680027543	292.14555567011956	287.6237343903696	0	96.92571827594305	-7.864598316893154	5.994591260509626	0.691618574263781	90.93112701543343	-8.556216891156936	0	0.12963007746071073	0.17135885016248636	-40.0	314.24581351348536	8.314253187901361	38.684736252181644	0.20463866180212584	911.2677339401358	0
1990.0	210.0	7.5	0.5	1.0	0.6440276451507423	0.0	68.05957912147836	81.07886478482945	352.2671972843612	207.9486770637645	205.20588356143435	70.15963629863057	-81.05584035995813	13.63899756365771	296.3231572798984	292.60434275146997	0	174.403297844685	6.545379219079498	116.10188772078637	8.048155480689852	58.301410123898634	-1.5027762616103537	0	0.12963007746071073	0.17135885016248636	27.0	1132.5671515027088	15.784123707487517	127.17372844722539	0.05677971736068509	-0.7205620167282256	0
1990.0	210.0	8.5	0.5	1.0	0.5644090796479103	0.0	55.36641665770743	88.36920018496454	365.0419519351197	361.0813810700828	306.6132898036078	137.8423514123044	-64.82786473627414	-18.546395409555316	300.5577476448279	300.9239324367773	0	201.72833978134804	59.353041288734715	196.68951049201087	45.0959145753228	5.038829289337173	14.257126713411914	3	0.12963007746071073	0.17135885016248636	100.0	180.8360527134801	11.512644109436444	36.31618197693903	0.10672938805817825	-1.2551898072931416	0
1990.0	210.0	9.5	0.5	1.0	0.475486319689416	0.0	42.63259550511179	96.79408270412927	375.52421477129906	475.5206276340622	357.2667406951901	226.72988894796939	-78.50885224702692	-29.96714976207039	306.03771298331844	307.1449123852005	0	79.77375353943575	240.7468740946264	79.07855719942361	199.67933124873954	0.6951963400121315	41.06754284588686	3	0.12963007746071073	0.17135885016248636	155.0	100.9349099297168	6.583406795380648	18.48420001958619	0.326386957237037	-10.846292215490466	0
1990.0	210.0	10.5	0.5	1.0	0.39142094977413	0.0	30.18658949484098	108.52132503802869	381.910901436749	566.2533897932469	368.32644804293443	315.8948634959849	-65.73628182969956	-52.231639915972835	307.39713530975	311.63157151032954	0	0.0	386.2533897932469	0.0	302.59016621323485	0	83.66322358001207	5	0.12963007746071073	0.17135885016248636	180.0	69.64990358639425	4.915570733984821	11.292487169535278	0.5854452391111864	-37.634417437098044	0
